STATION,ELEMENT,YEAR,MONTH,TIMEFUNCTION,MDFUNCTION,VALUE,FLAG_REPEAT,FLAG_INTERRUPTED,
0-20000-0-11723,SRA,2008,11,07:00,MAX,11.0,,,
0-20000-0-11723,SRA,2008,11,07:00,SUM,29.6,,,
0-20000-0-11723,SRA,2008,12,07:00,MAX,13.0,,,
0-20000-0-11723,SRA,2008,12,07:00,SUM,23.5,,,
0-20000-0-11723,SRA,2009,01,07:00,MAX,9.1,,,
0-20000-0-11723,SRA,2009,01,07:00,SUM,20.8,,,
0-20000-0-11723,SRA,2009,02,07:00,MAX,16.2,,,
0-20000-0-11723,SRA,2009,02,07:00,SUM,56.9,,,
0-20000-0-11723,SRA,2009,03,07:00,MAX,21.4,,,
0-20000-0-11723,SRA,2009,03,07:00,SUM,72.9,,,
0-20000-0-11723,SRA,2009,04,07:00,MAX,1.5,,,
0-20000-0-11723,SRA,2009,04,07:00,SUM,3.4,,,
0-20000-0-11723,SRA,2009,05,07:00,MAX,7.2,,,
0-20000-0-11723,SRA,2009,05,07:00,SUM,37.5,,,
0-20000-0-11723,SRA,2009,06,07:00,MAX,26.9,,,
0-20000-0-11723,SRA,2009,06,07:00,SUM,99.5,,,
0-20000-0-11723,SRA,2009,07,07:00,MAX,26.2,,,
0-20000-0-11723,SRA,2009,07,07:00,SUM,120.1,,,
0-20000-0-11723,SRA,2009,08,07:00,MAX,12.7,,,
0-20000-0-11723,SRA,2009,08,07:00,SUM,25.7,,,
0-20000-0-11723,SRA,2009,09,07:00,MAX,5.2,,,
0-20000-0-11723,SRA,2009,09,07:00,SUM,14.5,,,
0-20000-0-11723,SRA,2009,10,07:00,MAX,5.6,,,
0-20000-0-11723,SRA,2009,10,07:00,SUM,24.6,,,
0-20000-0-11723,SRA,2009,11,07:00,MAX,15.0,,,
0-20000-0-11723,SRA,2009,11,07:00,SUM,47.4,,,
0-20000-0-11723,SRA,2009,12,07:00,MAX,7.0,,,
0-20000-0-11723,SRA,2009,12,07:00,SUM,44.0,,,
0-20000-0-11723,SRA,2010,01,07:00,MAX,15.6,,,
0-20000-0-11723,SRA,2010,01,07:00,SUM,47.7,,,
0-20000-0-11723,SRA,2010,02,07:00,MAX,7.8,,,
0-20000-0-11723,SRA,2010,02,07:00,SUM,21.0,,,
0-20000-0-11723,SRA,2010,03,07:00,MAX,3.0,*,,
0-20000-0-11723,SRA,2010,03,07:00,SUM,10.9,,,
0-20000-0-11723,SRA,2010,04,07:00,MAX,8.7,,,
0-20000-0-11723,SRA,2010,04,07:00,SUM,46.5,,,
0-20000-0-11723,SRA,2010,05,07:00,MAX,17.0,,,
0-20000-0-11723,SRA,2010,05,07:00,SUM,122.0,,,
0-20000-0-11723,SRA,2010,06,07:00,MAX,21.0,,,
0-20000-0-11723,SRA,2010,06,07:00,SUM,84.3,,,
0-20000-0-11723,SRA,2010,07,07:00,MAX,69.0,,,
0-20000-0-11723,SRA,2010,07,07:00,SUM,136.1,,,
0-20000-0-11723,SRA,2010,08,07:00,MAX,24.6,,,
0-20000-0-11723,SRA,2010,08,07:00,SUM,79.0,,,
0-20000-0-11723,SRA,2010,09,07:00,MAX,23.1,,,
0-20000-0-11723,SRA,2010,09,07:00,SUM,69.2,,,
0-20000-0-11723,SRA,2010,10,07:00,MAX,4.4,,,
0-20000-0-11723,SRA,2010,10,07:00,SUM,8.6,,,
0-20000-0-11723,SRA,2010,11,07:00,MAX,8.6,,,
0-20000-0-11723,SRA,2010,11,07:00,SUM,35.4,,,
0-20000-0-11723,SRA,2010,12,07:00,MAX,7.7,,,
0-20000-0-11723,SRA,2010,12,07:00,SUM,26.1,,,
0-20000-0-11723,SRA,2011,01,07:00,MAX,4.1,,,
0-20000-0-11723,SRA,2011,01,07:00,SUM,17.6,,,
0-20000-0-11723,SRA,2011,02,07:00,MAX,1.4,,,
0-20000-0-11723,SRA,2011,02,07:00,SUM,3.0,,,
0-20000-0-11723,SRA,2011,03,07:00,MAX,18.9,,,
0-20000-0-11723,SRA,2011,03,07:00,SUM,46.4,,,
0-20000-0-11723,SRA,2011,04,07:00,MAX,7.3,,,
0-20000-0-11723,SRA,2011,04,07:00,SUM,24.5,,,
0-20000-0-11723,SRA,2011,05,07:00,MAX,10.3,,,
0-20000-0-11723,SRA,2011,05,07:00,SUM,44.2,,,
0-20000-0-11723,SRA,2011,06,07:00,MAX,35.9,,,
0-20000-0-11723,SRA,2011,06,07:00,SUM,61.6,,,
0-20000-0-11723,SRA,2011,07,07:00,MAX,26.4,,,
0-20000-0-11723,SRA,2011,07,07:00,SUM,92.6,,,
0-20000-0-11723,SRA,2011,08,07:00,MAX,10.6,,,
0-20000-0-11723,SRA,2011,08,07:00,SUM,35.6,,,
0-20000-0-11723,SRA,2011,09,07:00,MAX,19.5,,,
0-20000-0-11723,SRA,2011,09,07:00,SUM,30.6,,,
0-20000-0-11723,SRA,2011,10,07:00,MAX,5.0,,,
0-20000-0-11723,SRA,2011,10,07:00,SUM,18.6,,,
0-20000-0-11723,SRA,2011,11,07:00,MAX,0.0,*,,
0-20000-0-11723,SRA,2011,11,07:00,SUM,0.0,,,
0-20000-0-11723,SRA,2011,12,07:00,MAX,4.6,,,
0-20000-0-11723,SRA,2011,12,07:00,SUM,18.0,,,
0-20000-0-11723,SRA,2012,01,07:00,MAX,7.3,,,
0-20000-0-11723,SRA,2012,01,07:00,SUM,29.0,,,
0-20000-0-11723,SRA,2012,02,07:00,MAX,3.3,,,
0-20000-0-11723,SRA,2012,02,07:00,SUM,12.7,,,
0-20000-0-11723,SRA,2012,03,07:00,MAX,1.8,,,
0-20000-0-11723,SRA,2012,03,07:00,SUM,2.4,,,
0-20000-0-11723,SRA,2012,04,07:00,MAX,4.5,,,
0-20000-0-11723,SRA,2012,04,07:00,SUM,17.3,,,
0-20000-0-11723,SRA,2012,05,07:00,MAX,6.5,,,
0-20000-0-11723,SRA,2012,05,07:00,SUM,28.1,,,
0-20000-0-11723,SRA,2012,06,07:00,MAX,18.5,,,
0-20000-0-11723,SRA,2012,06,07:00,SUM,84.9,,,
0-20000-0-11723,SRA,2012,07,07:00,MAX,6.7,,,
0-20000-0-11723,SRA,2012,07,07:00,SUM,51.9,,,
0-20000-0-11723,SRA,2012,08,07:00,MAX,21.3,,,
0-20000-0-11723,SRA,2012,08,07:00,SUM,57.9,,,
0-20000-0-11723,SRA,2012,09,07:00,MAX,19.0,,,
0-20000-0-11723,SRA,2012,09,07:00,SUM,29.7,,,
0-20000-0-11723,SRA,2012,10,07:00,MAX,15.9,,,
0-20000-0-11723,SRA,2012,10,07:00,SUM,48.5,,,
0-20000-0-11723,SRA,2012,11,07:00,MAX,5.8,,,
0-20000-0-11723,SRA,2012,11,07:00,SUM,16.8,,,
0-20000-0-11723,SRA,2012,12,07:00,MAX,14.9,,,
0-20000-0-11723,SRA,2012,12,07:00,SUM,47.2,,,
0-20000-0-11723,SRA,2013,01,07:00,MAX,4.4,*,,
0-20000-0-11723,SRA,2013,01,07:00,SUM,26.3,,,
0-20000-0-11723,SRA,2013,02,07:00,MAX,10.2,,,
0-20000-0-11723,SRA,2013,02,07:00,SUM,42.0,,,
0-20000-0-11723,SRA,2013,03,07:00,MAX,21.8,,,
0-20000-0-11723,SRA,2013,03,07:00,SUM,43.6,,,
0-20000-0-11723,SRA,2013,04,07:00,MAX,7.8,,,
0-20000-0-11723,SRA,2013,04,07:00,SUM,16.8,,,
0-20000-0-11723,SRA,2013,05,07:00,MAX,24.6,,,
0-20000-0-11723,SRA,2013,05,07:00,SUM,137.6,,,
0-20000-0-11723,SRA,2013,06,07:00,MAX,42.5,,,
0-20000-0-11723,SRA,2013,06,07:00,SUM,102.5,,,
0-20000-0-11723,SRA,2013,07,07:00,MAX,3.3,,,
0-20000-0-11723,SRA,2013,07,07:00,SUM,4.3,,,
0-20000-0-11723,SRA,2013,08,07:00,MAX,31.3,,,
0-20000-0-11723,SRA,2013,08,07:00,SUM,90.8,,,
0-20000-0-11723,SRA,2013,09,07:00,MAX,22.2,,,
0-20000-0-11723,SRA,2013,09,07:00,SUM,60.1,,,
0-20000-0-11723,SRA,2013,10,07:00,MAX,11.4,,,
0-20000-0-11723,SRA,2013,10,07:00,SUM,37.0,,,
0-20000-0-11723,SRA,2013,11,07:00,MAX,6.5,,,
0-20000-0-11723,SRA,2013,11,07:00,SUM,22.0,,,
0-20000-0-11723,SRA,2013,12,07:00,MAX,1.5,*,,
0-20000-0-11723,SRA,2013,12,07:00,SUM,6.1,,,
0-20000-0-11723,SRA,2014,01,07:00,MAX,8.9,,,
0-20000-0-11723,SRA,2014,01,07:00,SUM,19.7,,,
0-20000-0-11723,SRA,2014,02,07:00,MAX,4.7,,,
0-20000-0-11723,SRA,2014,02,07:00,SUM,11.8,,,
0-20000-0-11723,SRA,2014,03,07:00,MAX,3.7,,,
0-20000-0-11723,SRA,2014,03,07:00,SUM,9.2,,,
0-20000-0-11723,SRA,2014,04,07:00,MAX,6.5,,,
0-20000-0-11723,SRA,2014,04,07:00,SUM,23.1,,,
0-20000-0-11723,SRA,2014,05,07:00,MAX,14.0,,,
0-20000-0-11723,SRA,2014,05,07:00,SUM,76.6,,,
0-20000-0-11723,SRA,2014,06,07:00,MAX,11.7,,,
0-20000-0-11723,SRA,2014,06,07:00,SUM,30.5,,,
0-20000-0-11723,SRA,2014,07,07:00,MAX,35.4,,,
0-20000-0-11723,SRA,2014,07,07:00,SUM,97.0,,,
0-20000-0-11723,SRA,2014,08,07:00,MAX,37.4,,,
0-20000-0-11723,SRA,2014,08,07:00,SUM,120.8,,,
0-20000-0-11723,SRA,2014,09,07:00,MAX,47.7,,,
0-20000-0-11723,SRA,2014,09,07:00,SUM,121.2,,,
0-20000-0-11723,SRA,2014,10,07:00,MAX,15.4,,,
0-20000-0-11723,SRA,2014,10,07:00,SUM,33.5,,,
0-20000-0-11723,SRA,2014,11,07:00,MAX,15.7,,,
0-20000-0-11723,SRA,2014,11,07:00,SUM,35.0,,,
0-20000-0-11723,SRA,2014,12,07:00,MAX,20.9,,,
0-20000-0-11723,SRA,2014,12,07:00,SUM,30.5,,,
0-20000-0-11723,SRA,2015,01,07:00,MAX,4.5,,,
0-20000-0-11723,SRA,2015,01,07:00,SUM,26.7,,,
0-20000-0-11723,SRA,2015,02,07:00,MAX,1.8,,,
0-20000-0-11723,SRA,2015,02,07:00,SUM,8.6,,,
0-20000-0-11723,SRA,2015,03,07:00,MAX,11.1,,,
0-20000-0-11723,SRA,2015,03,07:00,SUM,36.2,,,
0-20000-0-11723,SRA,2015,04,07:00,MAX,3.2,,,
0-20000-0-11723,SRA,2015,04,07:00,SUM,10.7,,,
0-20000-0-11723,SRA,2015,05,07:00,MAX,16.9,,,
0-20000-0-11723,SRA,2015,05,07:00,SUM,48.4,,,
0-20000-0-11723,SRA,2015,06,07:00,MAX,15.6,,,
0-20000-0-11723,SRA,2015,06,07:00,SUM,42.0,,,
0-20000-0-11723,SRA,2015,07,07:00,MAX,12.8,,,
0-20000-0-11723,SRA,2015,07,07:00,SUM,39.5,,,
0-20000-0-11723,SRA,2015,08,07:00,MAX,34.2,,,
0-20000-0-11723,SRA,2015,08,07:00,SUM,88.0,,,
0-20000-0-11723,SRA,2015,09,07:00,MAX,10.9,,,
0-20000-0-11723,SRA,2015,09,07:00,SUM,15.5,,,
0-20000-0-11723,SRA,2015,10,07:00,MAX,16.8,,,
0-20000-0-11723,SRA,2015,10,07:00,SUM,50.6,,,
0-20000-0-11723,SRA,2015,11,07:00,MAX,10.4,,,
0-20000-0-11723,SRA,2015,11,07:00,SUM,23.3,,,
0-20000-0-11723,SRA,2015,12,07:00,MAX,4.8,,,
0-20000-0-11723,SRA,2015,12,07:00,SUM,17.6,,,
0-20000-0-11723,SRA,2016,01,07:00,MAX,3.6,,,
0-20000-0-11723,SRA,2016,01,07:00,SUM,23.0,,,
0-20000-0-11723,SRA,2016,02,07:00,MAX,24.4,,,
0-20000-0-11723,SRA,2016,02,07:00,SUM,70.9,,,
0-20000-0-11723,SRA,2016,03,07:00,MAX,11.8,,,
0-20000-0-11723,SRA,2016,03,07:00,SUM,28.9,,,
0-20000-0-11723,SRA,2016,04,07:00,MAX,13.1,,,
0-20000-0-11723,SRA,2016,04,07:00,SUM,37.5,,,
0-20000-0-11723,SRA,2016,05,07:00,MAX,10.0,,,
0-20000-0-11723,SRA,2016,05,07:00,SUM,44.4,,,
0-20000-0-11723,SRA,2016,06,07:00,MAX,41.4,,,
0-20000-0-11723,SRA,2016,06,07:00,SUM,74.5,,,
0-20000-0-11723,SRA,2016,07,07:00,MAX,23.7,,,
0-20000-0-11723,SRA,2016,07,07:00,SUM,101.8,,,
0-20000-0-11723,SRA,2016,08,07:00,MAX,29.2,,,
0-20000-0-11723,SRA,2016,08,07:00,SUM,61.1,,,
0-20000-0-11723,SRA,2016,09,07:00,MAX,8.5,,,
0-20000-0-11723,SRA,2016,09,07:00,SUM,11.0,,,
0-20000-0-11723,SRA,2016,10,07:00,MAX,6.7,,,
0-20000-0-11723,SRA,2016,10,07:00,SUM,28.9,,,
0-20000-0-11723,SRA,2016,11,07:00,MAX,8.6,,,
0-20000-0-11723,SRA,2016,11,07:00,SUM,29.7,,,
0-20000-0-11723,SRA,2016,12,07:00,MAX,5.9,,,
0-20000-0-11723,SRA,2016,12,07:00,SUM,12.4,,,
0-20000-0-11723,SRA,2017,01,07:00,MAX,16.2,,,
0-20000-0-11723,SRA,2017,01,07:00,SUM,25.8,,,
0-20000-0-11723,SRA,2017,02,07:00,MAX,3.5,,,
0-20000-0-11723,SRA,2017,02,07:00,SUM,12.8,,,
0-20000-0-11723,SRA,2017,03,07:00,MAX,4.1,*,,
0-20000-0-11723,SRA,2017,03,07:00,SUM,24.1,,,
0-20000-0-11723,SRA,2017,04,07:00,MAX,14.1,,,
0-20000-0-11723,SRA,2017,04,07:00,SUM,45.5,,,
0-20000-0-11723,SRA,2017,05,07:00,MAX,13.6,,,
0-20000-0-11723,SRA,2017,05,07:00,SUM,44.5,,,
0-20000-0-11723,SRA,2017,06,07:00,MAX,13.0,,,
0-20000-0-11723,SRA,2017,06,07:00,SUM,35.0,,,
0-20000-0-11723,SRA,2017,07,07:00,MAX,22.0,,,
0-20000-0-11723,SRA,2017,07,07:00,SUM,80.6,,,
0-20000-0-11723,SRA,2017,08,07:00,MAX,12.7,,,
0-20000-0-11723,SRA,2017,08,07:00,SUM,27.9,,,
0-20000-0-11723,SRA,2017,09,07:00,MAX,12.7,,,
0-20000-0-11723,SRA,2017,09,07:00,SUM,60.1,,,
0-20000-0-11723,SRA,2017,10,07:00,MAX,13.7,,,
0-20000-0-11723,SRA,2017,10,07:00,SUM,47.1,,,
0-20000-0-11723,SRA,2017,11,07:00,MAX,8.8,,,
0-20000-0-11723,SRA,2017,11,07:00,SUM,33.2,,,
0-20000-0-11723,SRA,2017,12,07:00,MAX,5.1,,,
0-20000-0-11723,SRA,2017,12,07:00,SUM,15.2,,,
0-20000-0-11723,SRA,2018,01,07:00,MAX,20.8,,,
0-20000-0-11723,SRA,2018,01,07:00,SUM,44.2,,,
0-20000-0-11723,SRA,2018,02,07:00,MAX,5.5,,,
0-20000-0-11723,SRA,2018,02,07:00,SUM,14.6,,,
0-20000-0-11723,SRA,2018,03,07:00,MAX,9.3,,,
0-20000-0-11723,SRA,2018,03,07:00,SUM,22.1,,,
0-20000-0-11723,SRA,2018,04,07:00,MAX,9.4,,,
0-20000-0-11723,SRA,2018,04,07:00,SUM,12.3,,,
0-20000-0-11723,SRA,2018,05,07:00,MAX,13.3,,,
0-20000-0-11723,SRA,2018,05,07:00,SUM,48.2,,,
0-20000-0-11723,SRA,2018,06,07:00,MAX,10.7,,,
0-20000-0-11723,SRA,2018,06,07:00,SUM,31.4,,,
0-20000-0-11723,SRA,2018,07,07:00,MAX,33.1,,,
0-20000-0-11723,SRA,2018,07,07:00,SUM,61.8,,,
0-20000-0-11723,SRA,2018,08,07:00,MAX,12.6,,,
0-20000-0-11723,SRA,2018,08,07:00,SUM,31.7,,,
0-20000-0-11723,SRA,2018,09,07:00,MAX,29.0,,,
0-20000-0-11723,SRA,2018,09,07:00,SUM,86.2,,,
0-20000-0-11723,SRA,2018,10,07:00,MAX,9.9,,,
0-20000-0-11723,SRA,2018,10,07:00,SUM,16.4,,,
0-20000-0-11723,SRA,2018,11,07:00,MAX,7.3,,,
0-20000-0-11723,SRA,2018,11,07:00,SUM,16.3,,,
0-20000-0-11723,SRA,2018,12,07:00,MAX,7.9,,,
0-20000-0-11723,SRA,2018,12,07:00,SUM,29.2,,,
0-20000-0-11723,SRA,2019,01,07:00,MAX,6.8,,,
0-20000-0-11723,SRA,2019,01,07:00,SUM,29.6,,,
0-20000-0-11723,SRA,2019,02,07:00,MAX,8.2,,,
0-20000-0-11723,SRA,2019,02,07:00,SUM,19.5,,,
0-20000-0-11723,SRA,2019,03,07:00,MAX,9.6,,,
0-20000-0-11723,SRA,2019,03,07:00,SUM,22.1,,,
0-20000-0-11723,SRA,2019,04,07:00,MAX,6.0,,,
0-20000-0-11723,SRA,2019,04,07:00,SUM,19.1,,,
0-20000-0-11723,SRA,2019,05,07:00,MAX,18.6,,,
0-20000-0-11723,SRA,2019,05,07:00,SUM,74.6,,,
0-20000-0-11723,SRA,2019,06,07:00,MAX,33.6,,,
0-20000-0-11723,SRA,2019,06,07:00,SUM,78.0,,,
0-20000-0-11723,SRA,2019,07,07:00,MAX,18.9,,,
0-20000-0-11723,SRA,2019,07,07:00,SUM,60.7,,,
0-20000-0-11723,SRA,2019,08,07:00,MAX,19.6,,,
0-20000-0-11723,SRA,2019,08,07:00,SUM,77.3,,,
0-20000-0-11723,SRA,2019,09,07:00,MAX,43.3,,,
0-20000-0-11723,SRA,2019,09,07:00,SUM,82.8,,,
0-20000-0-11723,SRA,2019,10,07:00,MAX,12.3,,,
0-20000-0-11723,SRA,2019,10,07:00,SUM,28.7,,,
0-20000-0-11723,SRA,2019,11,07:00,MAX,10.9,,,
0-20000-0-11723,SRA,2019,11,07:00,SUM,40.1,,,
0-20000-0-11723,SRA,2019,12,07:00,MAX,27.9,,,
0-20000-0-11723,SRA,2019,12,07:00,SUM,44.4,,,
0-20000-0-11723,SRA,2020,01,07:00,MAX,3.4,,,
0-20000-0-11723,SRA,2020,01,07:00,SUM,9.7,,,
0-20000-0-11723,SRA,2020,02,07:00,MAX,8.4,,,
0-20000-0-11723,SRA,2020,02,07:00,SUM,29.6,,,
0-20000-0-11723,SRA,2020,03,07:00,MAX,14.3,,,
0-20000-0-11723,SRA,2020,03,07:00,SUM,24.5,,,
0-20000-0-11723,SRA,2020,04,07:00,MAX,6.1,,,
0-20000-0-11723,SRA,2020,04,07:00,SUM,13.5,,,
0-20000-0-11723,SRA,2020,05,07:00,MAX,23.0,,,
0-20000-0-11723,SRA,2020,05,07:00,SUM,66.5,,,
0-20000-0-11723,SRA,2020,06,07:00,MAX,16.7,,,
0-20000-0-11723,SRA,2020,06,07:00,SUM,112.3,,,
0-20000-0-11723,SRA,2020,07,07:00,MAX,14.1,,,
0-20000-0-11723,SRA,2020,07,07:00,SUM,55.3,,,
0-20000-0-11723,SRA,2020,08,07:00,MAX,24.5,,,
0-20000-0-11723,SRA,2020,08,07:00,SUM,103.6,,,
0-20000-0-11723,SRA,2020,09,07:00,MAX,21.3,,,
0-20000-0-11723,SRA,2020,09,07:00,SUM,75.2,,,
0-20000-0-11723,SRA,2020,10,07:00,MAX,33.0,,,
0-20000-0-11723,SRA,2020,10,07:00,SUM,86.7,,,
0-20000-0-11723,SRA,2020,11,07:00,MAX,9.8,,,
0-20000-0-11723,SRA,2020,11,07:00,SUM,26.7,,,
0-20000-0-11723,SRA,2020,12,07:00,MAX,10.7,,,
0-20000-0-11723,SRA,2020,12,07:00,SUM,38.6,,,
0-20000-0-11723,SRA,2021,01,07:00,MAX,9.2,,,
0-20000-0-11723,SRA,2021,01,07:00,SUM,29.2,,,
0-20000-0-11723,SRA,2021,02,07:00,MAX,10.3,,,
0-20000-0-11723,SRA,2021,02,07:00,SUM,27.6,,,
0-20000-0-11723,SRA,2021,03,07:00,MAX,4.8,,,
0-20000-0-11723,SRA,2021,03,07:00,SUM,17.8,,,
0-20000-0-11723,SRA,2021,04,07:00,MAX,7.8,,,
0-20000-0-11723,SRA,2021,04,07:00,SUM,18.7,,,
0-20000-0-11723,SRA,2021,05,07:00,MAX,33.1,,,
0-20000-0-11723,SRA,2021,05,07:00,SUM,77.5,,,
0-20000-0-11723,SRA,2021,06,07:00,MAX,33.6,,,
0-20000-0-11723,SRA,2021,06,07:00,SUM,84.2,,,
0-20000-0-11723,SRA,2021,07,07:00,MAX,13.7,,,
0-20000-0-11723,SRA,2021,07,07:00,SUM,52.4,,,
0-20000-0-11723,SRA,2021,08,07:00,MAX,34.0,,,
0-20000-0-11723,SRA,2021,08,07:00,SUM,141.8,,,
0-20000-0-11723,SRA,2021,09,07:00,MAX,9.6,,,
0-20000-0-11723,SRA,2021,09,07:00,SUM,19.8,,,
0-20000-0-11723,SRA,2021,10,07:00,MAX,14.4,,,
0-20000-0-11723,SRA,2021,10,07:00,SUM,19.3,,,
0-20000-0-11723,SRA,2021,11,07:00,MAX,16.5,,,
0-20000-0-11723,SRA,2021,11,07:00,SUM,49.0,,,
0-20000-0-11723,SRA,2021,12,07:00,MAX,17.4,,,
0-20000-0-11723,SRA,2021,12,07:00,SUM,43.2,,,
0-20000-0-11723,SRA,2022,01,07:00,MAX,6.1,,,
0-20000-0-11723,SRA,2022,01,07:00,SUM,14.6,,,
0-20000-0-11723,SRA,2022,02,07:00,MAX,2.9,,,
0-20000-0-11723,SRA,2022,02,07:00,SUM,9.8,,,
0-20000-0-11723,SRA,2022,03,07:00,MAX,6.4,,,
0-20000-0-11723,SRA,2022,03,07:00,SUM,11.7,,,
0-20000-0-11723,SRA,2022,04,07:00,MAX,5.9,,,
0-20000-0-11723,SRA,2022,04,07:00,SUM,14.3,,,
0-20000-0-11723,SRA,2022,05,07:00,MAX,29.1,,,
0-20000-0-11723,SRA,2022,05,07:00,SUM,69.5,,,
0-20000-0-11723,SRA,2022,06,07:00,MAX,13.4,,,
0-20000-0-11723,SRA,2022,06,07:00,SUM,41.8,,,
0-20000-0-11723,SRA,2022,07,07:00,MAX,22.9,,,
0-20000-0-11723,SRA,2022,07,07:00,SUM,75.8,,,
0-20000-0-11723,SRA,2022,08,07:00,MAX,34.2,,,
0-20000-0-11723,SRA,2022,08,07:00,SUM,107.7,,,
0-20000-0-11723,SRA,2022,09,07:00,MAX,6.7,,,
0-20000-0-11723,SRA,2022,09,07:00,SUM,45.5,,,
0-20000-0-11723,SRA,2022,10,07:00,MAX,5.6,,,
0-20000-0-11723,SRA,2022,10,07:00,SUM,11.9,,,
0-20000-0-11723,SRA,2022,11,07:00,MAX,3.7,,,
0-20000-0-11723,SRA,2022,11,07:00,SUM,10.5,,,
0-20000-0-11723,SRA,2022,12,07:00,MAX,12.8,,,
0-20000-0-11723,SRA,2022,12,07:00,SUM,42.8,,,
0-20000-0-11723,SRA,2023,01,07:00,MAX,7.6,,,
0-20000-0-11723,SRA,2023,01,07:00,SUM,27.8,,,
0-20000-0-11723,SRA,2023,02,07:00,MAX,5.1,,,
0-20000-0-11723,SRA,2023,02,07:00,SUM,16.4,,,
0-20000-0-11723,SRA,2023,03,07:00,MAX,6.6,,,
0-20000-0-11723,SRA,2023,03,07:00,SUM,13.0,,,
0-20000-0-11723,SRA,2023,04,07:00,MAX,29.0,,,
0-20000-0-11723,SRA,2023,04,07:00,SUM,85.3,,,
0-20000-0-11723,SRA,2023,05,07:00,MAX,13.7,,,
0-20000-0-11723,SRA,2023,05,07:00,SUM,53.3,,,
0-20000-0-11723,SRA,2023,06,07:00,MAX,7.0,,,
0-20000-0-11723,SRA,2023,06,07:00,SUM,24.3,,,
0-20000-0-11723,SRA,2023,07,07:00,MAX,24.9,,,
0-20000-0-11723,SRA,2023,07,07:00,SUM,56.1,,,
0-20000-0-11723,SRA,2023,08,07:00,MAX,36.0,,,
0-20000-0-11723,SRA,2023,08,07:00,SUM,137.7,,,
0-20000-0-11723,SRA,2023,09,07:00,MAX,3.4,,,
0-20000-0-11723,SRA,2023,09,07:00,SUM,6.8,,,
0-20000-0-11723,SRA,2023,10,07:00,MAX,17.1,,,
0-20000-0-11723,SRA,2023,10,07:00,SUM,32.6,,,
0-20000-0-11723,SRA,2023,11,07:00,MAX,18.1,,,
0-20000-0-11723,SRA,2023,11,07:00,SUM,50.6,,,
0-20000-0-11723,SRA,2023,12,07:00,MAX,16.5,,,
0-20000-0-11723,SRA,2023,12,07:00,SUM,60.8,,,
0-20000-0-11723,SRA,2024,01,07:00,MAX,11.1,,,
0-20000-0-11723,SRA,2024,01,07:00,SUM,36.5,,,
0-20000-0-11723,SRA,2024,02,07:00,MAX,7.2,,,
0-20000-0-11723,SRA,2024,02,07:00,SUM,24.4,,,
0-20000-0-11723,SRA,2024,03,07:00,MAX,20.5,,,
0-20000-0-11723,SRA,2024,03,07:00,SUM,34.7,,,
0-20000-0-11723,SRA,2024,04,07:00,MAX,8.3,,,
0-20000-0-11723,SRA,2024,04,07:00,SUM,20.9,,,
0-20000-0-11723,SRA,2024,05,07:00,MAX,25.7,,,
0-20000-0-11723,SRA,2024,05,07:00,SUM,88.4,,,
0-20000-0-11723,SRA,2024,06,07:00,MAX,26.1,,,
0-20000-0-11723,SRA,2024,06,07:00,SUM,111.9,,,
0-20000-0-11723,SRA,2024,07,07:00,MAX,20.6,,,
0-20000-0-11723,SRA,2024,07,07:00,SUM,37.7,,,
0-20000-0-11723,SRA,2024,08,07:00,MAX,11.2,,,
0-20000-0-11723,SRA,2024,08,07:00,SUM,39.4,,,
0-20000-0-11723,SRA,2024,09,07:00,MAX,64.2,,,
0-20000-0-11723,SRA,2024,09,07:00,SUM,159.7,,,
0-20000-0-11723,SRA,2024,10,07:00,MAX,9.8,,,
0-20000-0-11723,SRA,2024,10,07:00,SUM,26.6,,,
0-20000-0-11723,SRA,2024,11,07:00,MAX,3.7,,,
0-20000-0-11723,SRA,2024,11,07:00,SUM,13.1,,,
0-20000-0-11723,SRA,2024,12,07:00,MAX,11.2,,,
0-20000-0-11723,SRA,2024,12,07:00,SUM,25.4,,,
